order_id,customer_id,order_timestamp,promised_delivery_date,actual_delivery_date,product_name,category,quantity,gross_sales_usd,discount_rate,net_sales_usd,cost_usd,sales_channel,shipping_mode,warehouse,sales_region,returned_flag,satisfaction_score,customer_segment,delivery_delay_days,late_flag,gross_margin_usd,gross_margin_pct,order_month,first_order_date,customer_country,account_tier,acquisition_motion,account_status
O506880,C31363,2025-11-02 16:00:00,2025-02-15,2025-02-16,Printer Ink,Supplies,2.0,89.3,0.05,84.83,58.79,Retail,Standard,DAL-WH2,East,False,5.0,SMB,1,1,26.04,0.30696687492632324,2025-11,2025-10-15,UK,,Inbound,Churned
O506881,C31765,2025-08-05 02:00:00,2025-08-09,2025-08-13,USB-C Hub,Accessories,1.0,41.83,0.0,41.83,31.54,Marketplace,Express,DAL-WH2,EU,False,4.0,Enterprise,4,1,10.29,0.24599569686827635,2025-08,2025-04-14,FR,Startup,Outbound,Churned
O506882,C31758,2025-03-16 08:00:00,2025-03-22,2025-03-21,Notebook Pack,Supplies,3.0,54.95,0.25,41.21,27.32,B2B Sales,Standard,VAN-WH1,West,False,3.0,Enterprise,-1,0,13.89,0.3370541130793497,2025-03,2024-03-27,DE,Mid Market,Inbound,At Risk
O506883,C30360,2025-10-06 06:00:00,2025-10-08,2025-10-07,Mouse,Electronics,1.0,35.74,0.05,33.95,20.72,B2B Sales,Standard,,West,False,2.0,SMB,-1,0,13.230000000000004,0.3896907216494846,2025-10,2025-07-28,,Mid Market,Self-Serve,At Risk
O506884,C30221,2025-10-22 21:00:00,2025-10-28,2025-11-09,"Monitor 27""",Electronics,1.0,248.81,0.2,199.05,117.28,B2B Sales,Standard,,EU,False,3.0,Unknown,12,1,81.77000000000001,0.41080130620447125,2025-10,2025-01-03,US,,Outbound,At Risk
O506885,C31396,2025-05-30 11:00:00,2025-06-06,2025-06-07,Notebook Pack,Supplies,1.0,20.15,0.2,16.12,12.57,Marketplace,Express,DAL-WH2,West,False,4.0,Enterprise,1,1,3.5500000000000007,0.22022332506203476,2025-05,2024-02-07,FR,Mid Market,Inbound,Churned
O506886,C30795,2025-12-08 11:00:00,2025-12-10,2025-12-12,Mouse,Electronics,3.0,129.85,0.0,129.85,91.3,Retail,Standard,,West,False,3.0,SMB,2,1,38.55,0.29688101655756644,2025-12,2024-07-30,FR,Startup,Self-Serve,Active
O506887,C30778,2025-11-03 18:00:00,2025-11-10,2025-11-11,USB-C Hub,Accessories,1.0,52.2,0.25,39.15,26.65,Online,Express,DAL-WH2,West,False,3.0,SMB,1,1,12.5,0.31928480204342274,2025-11,2025-03-02,CA,Enterprise,Inbound,Churned
O506888,C31550,2025-05-13 21:00:00,2025-05-16,2025-05-20,USB-C Hub,Accessories,1.0,50.88,0.05,48.34,38.66,Online,Standard,VAN-WH1,Central,True,3.0,Enterprise,4,1,9.680000000000007,0.2002482416218454,2025-05,2025-06-12,CA,Startup,Self-Serve,Active
O506889,C30352,2025-06-09 00:00:00,2025-06-13,2025-06-14,USB-C Hub,Accessories,6.0,278.47,0.15,236.7,167.62,Marketplace,Standard,TOR-WH1,West,False,2.0,Enterprise,1,1,69.07999999999998,0.2918462188424165,2025-06,2024-04-11,,,Self-Serve,Active
O506890,C30560,2025-07-04 12:00:00,2025-07-06,2025-07-08,Mouse,Electronics,1.0,47.13,0.1,42.42,27.4,Marketplace,Standard,TOR-WH1,EU,False,5.0,SMB,2,1,15.020000000000003,0.35407826496935413,2025-07,2024-05-02,IN,Small Business,Inbound,Active
O506891,C30196,2025-07-21 17:00:00,2025-07-26,2025-07-29,USB-C Hub,Accessories,1.0,51.31,0.2,41.05,22.73,Marketplace,Standard,BER-WH3,Central,True,,SMB,3,1,18.319999999999997,0.4462850182704019,2025-07,2025-08-14,,Small Business,Self-Serve,Active
O506892,C30176,2025-11-04 17:00:00,2025-11-07,2025-11-10,Printer Ink,Supplies,2.0,96.62,0.1,86.96,68.61,Online,Express,DAL-WH2,West,False,4.0,SMB,3,1,18.349999999999994,0.21101655933762645,2025-11,2024-11-09,DE,Small Business,Self-Serve,Churned
O506893,C30774,2025-11-29 17:00:00,2025-12-04,2025-12-08,Desk Lamp,Furniture,2.0,105.41,0.05,100.14,76.23,Marketplace,Express,BER-WH3,West,False,3.0,SMB,4,1,23.909999999999997,0.23876572798082682,2025-11,2024-05-05,US,Mid Market,Self-Serve,Active
O506894,C30407,2025-01-27 22:00:00,2025-01-29,2025-01-30,Notebook Pack,Supplies,2.0,34.83,0.2,27.86,19.02,Online,Same Day,,EU,False,5.0,SMB,1,1,8.84,0.3173007896625987,2025-01,2024-08-10,DE,Small Business,Partner,Active
O506895,C30556,2025-07-14 17:00:00,2025-07-17,2025-07-16,Notebook Pack,Supplies,1.0,18.87,0.05,17.93,10.02,Online,Same Day,TOR-WH1,East,False,2.0,Consumer,-1,0,7.91,0.4411600669269381,2025-07,2025-04-15,DE,,Self-Serve,Active
O506896,C30910,2025-08-13 11:00:00,2025-08-17,2025-08-17,Webcam,Electronics,1.0,85.93,0.0,85.93,56.7,Marketplace,Standard,TOR-WH1,East,False,5.0,Enterprise,0,0,29.230000000000004,0.34016059583381825,2025-08,2024-05-08,AU,,Self-Serve,Active
O506897,C31618,2025-12-21 18:00:00,2025-12-24,2025-12-23,Desk Lamp,Furniture,1.0,49.78,0.25,37.34,27.66,Online,Standard,BER-WH3,EU,False,4.0,Enterprise,-1,0,9.680000000000003,0.25923942153186935,2025-12,2025-06-07,DE,Enterprise,Partner,Active
O506898,C31329,2025-08-08 17:00:00,2025-08-10,2025-08-09,Notebook Pack,Supplies,1.0,17.95,0.05,17.05,12.65,Online,Standard,BER-WH3,West,False,3.0,SMB,-1,0,4.4,0.25806451612903225,2025-08,2024-06-26,FR,Small Business,Outbound,At Risk
O506899,C31647,2025-09-22 15:00:00,2025-09-29,2025-10-01,Printer Ink,Supplies,3.0,158.11,0.05,150.2,86.48,Retail,Standard,,West,False,4.0,SMB,2,1,63.719999999999985,0.42423435419440736,2025-09,2025-01-11,CA,Mid Market,Partner,Active
O506900,C30202,2025-01-04 18:00:00,2025-01-11,2025-01-12,"Monitor 27""",Electronics,4.0,1083.11,0.15,920.64,662.15,Online,Same Day,DAL-WH2,Central,False,3.0,Unknown,1,1,258.49,0.28077207160236356,2025-01,2025-02-01,AU,,Inbound,Churned
O506901,C30833,2025-03-08 13:00:00,2025-03-10,2025-03-09,Mouse,Electronics,2.0,84.77,0.0,84.77,66.85,Marketplace,Same Day,,Central,False,3.0,Enterprise,-1,0,17.92,0.21139554087530968,2025-03,2024-05-22,US,,Self-Serve,Active
O506902,C30773,2025-11-15 11:00:00,2025-11-18,2025-11-18,Printer Ink,Supplies,1.0,43.37,0.05,41.2,28.91,Online,Standard,TOR-WH1,West,False,4.0,Unknown,0,0,12.290000000000003,0.29830097087378643,2025-11,2024-03-17,,Mid Market,Self-Serve,Churned
O506903,C30889,2025-08-19 10:00:00,2025-08-24,2025-08-26,USB-C Hub,Accessories,1.0,43.32,0.2,34.66,22.84,B2B Sales,Express,DAL-WH2,Central,True,4.0,Unknown,2,1,11.819999999999997,0.34102712060011536,2025-08,2025-07-19,AU,Mid Market,Inbound,Churned
O506904,C31022,2025-02-21 02:00:00,2025-02-27,2025-03-03,Desk Lamp,Furniture,3.0,165.98,0.0,165.98,124.67,Retail,Same Day,DAL-WH2,West,True,2.0,Enterprise,4,1,41.30999999999999,0.24888540788046748,2025-02,2025-11-02,DE,Startup,Outbound,At Risk
O506905,C31440,2025-04-09 18:00:00,2025-04-16,2025-04-15,"Monitor 27""",Electronics,1.0,312.67,0.05,297.04,194.11,Marketplace,Standard,VAN-WH1,West,False,3.0,Enterprise,-1,0,102.93,0.34651898734177217,2025-04,2025-05-31,AU,Mid Market,Self-Serve,Active
O506906,C31746,2025-08-12 04:00:00,2025-08-15,2025-08-18,Office Chair,Furniture,1.0,228.99,0.1,206.09,141.67,B2B Sales,Express,TOR-WH1,East,False,4.0,Unknown,3,1,64.42000000000002,0.31258188170216905,2025-08,2024-05-28,DE,,Outbound,At Risk
O506907,C30116,2025-12-28 00:00:00,2025-12-31,2026-01-02,Mouse,Electronics,2.0,97.67,0.05,92.79,68.96,Online,Express,DAL-WH2,Central,False,3.0,Unknown,2,1,23.830000000000013,0.25681646729173413,2025-12,2024-10-22,IN,Small Business,Inbound,Active
O506908,C30695,2025-01-17 06:00:00,2025-01-23,2025-01-24,Keyboard,Electronics,1.0,87.63,0.15,74.49,49.19,Online,Standard,VAN-WH1,Central,False,3.0,SMB,1,1,25.299999999999997,0.33964290508793127,2025-01,2025-09-11,,,Self-Serve,At Risk
O506909,C30116,2025-04-01 02:00:00,2025-04-06,2025-04-07,Desk Lamp,Furniture,2.0,100.59,0.2,80.47,59.07,Marketplace,Standard,TOR-WH1,Central,False,3.0,SMB,1,1,21.4,0.2659376165030446,2025-04,2024-10-22,IN,Small Business,Inbound,Active
O506910,C30602,2025-11-14 20:00:00,2025-11-16,2025-11-16,USB-C Hub,Accessories,1.0,53.81,0.25,40.36,29.86,Online,Standard,VAN-WH1,West,False,2.0,Enterprise,0,0,10.5,0.2601585728444004,2025-11,2024-08-02,IN,Startup,Self-Serve,Active
O506911,C30359,2025-12-08 00:00:00,2025-12-11,2025-12-11,Keyboard,Electronics,1.0,80.6,0.05,76.57,46.65,Marketplace,Standard,TOR-WH1,East,False,3.0,SMB,0,0,29.919999999999995,0.39075355883505286,2025-12,2024-12-03,DE,Enterprise,Outbound,Churned
O506912,C31288,2025-05-26 17:00:00,2025-06-01,2025-06-03,"Monitor 27""",Electronics,1.0,259.05,0.15,220.19,157.09,Retail,Express,VAN-WH1,EU,False,4.0,Enterprise,2,1,63.099999999999994,0.28657068895045185,2025-05,2025-03-14,AU,,Inbound,Churned
O506913,C31613,2025-03-31 00:00:00,2025-04-03,2025-04-07,Desk Lamp,Furniture,1.0,53.78,0.25,40.34,25.12,Online,Express,DAL-WH2,West,False,3.0,Unknown,4,1,15.220000000000002,0.3772930094199306,2025-03,2025-08-01,CA,Mid Market,Outbound,At Risk
O506914,C31780,2025-05-04 11:00:00,2025-05-11,2025-05-10,Desk Lamp,Furniture,1.0,52.25,0.05,49.64,35.28,Online,Express,VAN-WH1,West,False,4.0,Unknown,-1,0,14.36,0.2892828364222401,2025-05,2025-01-02,AU,,Outbound,At Risk
O506915,C31528,2025-05-24 21:00:00,2025-05-29,2025-06-01,Webcam,Electronics,1.0,123.15,0.05,116.99,75.14,Retail,Standard,BER-WH3,EU,False,2.0,Unknown,3,1,41.849999999999994,0.3577228822976322,2025-05,2025-05-06,UK,Enterprise,Outbound,At Risk
O506916,C31256,2025-09-29 01:00:00,2025-10-04,2025-10-07,Printer Ink,Supplies,3.0,159.45,0.2,127.56,81.47,Online,Express,,Central,False,2.0,SMB,3,1,46.09,0.36132016306052056,2025-09,2025-08-06,,Enterprise,Outbound,Churned
O506917,C31444,2025-06-07 05:00:00,2025-06-12,2025-06-14,Laptop Stand,Accessories,3.0,110.79,0.0,110.79,74.01,B2B Sales,Same Day,,East,False,5.0,Enterprise,2,1,36.78,0.33197942052531815,2025-06,2024-03-21,US,Enterprise,Self-Serve,Active
O506918,C30104,2025-09-02 11:00:00,2025-09-07,2025-09-07,USB-C Hub,Accessories,1.0,49.11,0.0,49.11,33.51,Online,Express,,EU,True,3.0,Enterprise,0,0,15.600000000000001,0.3176542455711668,2025-09,2024-04-14,US,Small Business,Inbound,Active
O506919,C30365,2025-11-05 05:00:00,2025-11-08,2025-11-10,Laptop Stand,Accessories,4.0,144.02,0.15,122.42,77.12,Online,Express,,Central,False,3.0,SMB,2,1,45.3,0.3700375755595491,2025-11,2024-03-18,UK,,Self-Serve,At Risk
O506920,C30235,2025-03-20 06:00:00,2025-03-23,2025-03-25,"Monitor 27""",Electronics,1.0,251.18,0.0,251.18,194.03,B2B Sales,Standard,DAL-WH2,East,False,4.0,Enterprise,2,1,57.150000000000006,0.227526076916952,2025-03,2024-07-23,,Small Business,Partner,Churned
O506921,C31516,2025-03-29 15:00:00,2025-04-03,2025-04-04,Desk Lamp,Furniture,6.0,347.46,0.0,347.46,267.05,Online,Express,TOR-WH1,EU,False,3.0,Enterprise,1,1,80.40999999999997,0.2314223219938985,2025-03,2025-09-15,US,,Inbound,Churned
O506922,C31707,2025-12-04 01:00:00,2025-12-11,2025-12-10,Keyboard,Electronics,4.0,282.53,0.1,254.28,193.69,Online,Standard,VAN-WH1,EU,False,4.0,SMB,-1,0,60.59,0.23828063551989934,2025-12,2025-11-19,DE,Small Business,Inbound,At Risk
O506923,C31252,2025-06-24 16:00:00,2025-06-30,2025-07-01,Mouse,Electronics,5.0,213.19,0.2,170.55,134.51,Marketplace,Same Day,,Central,False,2.0,SMB,1,1,36.04000000000002,0.2113163295221344,2025-06,2025-08-05,UK,Startup,Outbound,Active
O506924,C31067,2025-11-16 17:00:00,2025-11-19,2025-11-21,Webcam,Electronics,3.0,319.4,0.05,303.43,203.11,Online,Express,,West,False,3.0,SMB,2,1,100.32,0.33061991233562926,2025-11,2024-05-14,AU,Enterprise,Partner,At Risk
O506925,C30395,2025-02-26 19:00:00,2025-03-01,2025-03-01,Desk Lamp,Furniture,3.0,198.16,0.15,168.44,131.16,Retail,Same Day,VAN-WH1,Central,False,2.0,Unknown,0,0,37.28,0.22132510092614582,2025-02,2024-02-20,FR,,Outbound,Active
O506926,C30955,2025-03-01 02:00:00,2025-03-03,2025-03-05,Office Chair,Furniture,1.0,252.25,0.05,239.64,165.34,Marketplace,Standard,BER-WH3,East,False,2.0,SMB,2,1,74.29999999999998,0.31004840594224664,2025-03,2025-08-22,,Mid Market,Outbound,Active
O506927,C30835,2025-10-05 09:00:00,2025-10-11,2025-10-13,Webcam,Electronics,1.0,89.79,0.05,85.3,67.27,Online,Standard,,East,False,5.0,SMB,2,1,18.03,0.21137162954279018,2025-10,2024-10-28,UK,Small Business,Outbound,Churned
O506928,C30123,2025-12-23 16:00:00,2025-12-26,2025-12-28,USB-C Hub,Accessories,4.0,182.27,0.25,136.7,77.62,Online,Express,TOR-WH1,West,False,4.0,Enterprise,2,1,59.079999999999984,0.43218727139722013,2025-12,2024-02-29,US,,Self-Serve,Active
O506929,C31080,2025-01-20 10:00:00,2025-01-26,2025-01-27,Laptop Stand,Accessories,2.0,67.83,0.15,57.66,44.28,B2B Sales,Express,DAL-WH2,Central,False,3.0,SMB,1,1,13.379999999999995,0.23204994797086362,2025-01,2025-07-14,DE,,Self-Serve,Active
O506930,C31669,2025-07-09 17:00:00,2025-07-13,2025-07-17,Office Chair,Furniture,5.0,1102.69,0.15,937.29,714.52,Online,Express,BER-WH3,East,False,3.0,Enterprise,4,1,222.76999999999998,0.23767457243755932,2025-07,2024-10-28,UK,Enterprise,Outbound,Active
O506931,C30315,2025-10-28 12:00:00,2025-11-02,2025-11-04,Printer Ink,Supplies,3.0,136.23,0.0,136.23,106.25,Marketplace,Express,VAN-WH1,West,False,3.0,SMB,2,1,29.97999999999999,0.22006900095426846,2025-10,2025-10-08,CA,Startup,Self-Serve,Churned
O506932,C31102,2025-04-30 04:00:00,2025-05-04,2025-05-05,Keyboard,Electronics,3.0,208.43,0.0,208.43,164.83,Retail,Standard,TOR-WH1,East,False,4.0,SMB,1,1,43.599999999999994,0.20918293911625002,2025-04,2024-11-23,DE,Mid Market,Self-Serve,At Risk
O506933,C30238,2025-08-05 13:00:00,2025-08-07,2025-08-07,Printer Ink,Supplies,1.0,41.77,0.0,41.77,28.22,Retail,Express,BER-WH3,EU,False,3.0,SMB,0,0,13.550000000000004,0.3243954991620781,2025-08,2024-08-12,AU,Enterprise,Outbound,Active
O506934,C31522,2025-08-12 20:00:00,2025-08-19,2025-08-20,Mouse,Electronics,1.0,35.35,0.25,26.51,16.26,Online,Express,DAL-WH2,Central,False,5.0,SMB,1,1,10.25,0.3866465484722746,2025-08,2024-04-27,IN,,Partner,Churned
O506935,C30032,2025-11-02 00:00:00,2025-11-04,2025-11-03,Keyboard,Electronics,1.0,74.13,0.15,63.01,38.36,Marketplace,Express,,East,True,2.0,Consumer,-1,0,24.65,0.3912077448024123,2025-11,2024-10-19,DE,Small Business,Partner,Churned
O506936,C30797,2025-06-27 09:00:00,2025-06-29,2025-07-03,Laptop Stand,Accessories,1.0,40.29,0.2,32.23,20.07,Marketplace,Express,DAL-WH2,Central,False,3.0,Consumer,4,1,12.159999999999997,0.3772882407694694,2025-06,2024-11-11,US,Small Business,Partner,Active
O506937,C30276,2025-10-03 08:00:00,2025-10-07,2025-10-09,Office Chair,Furniture,1.0,216.22,0.05,205.41,119.04,Online,Standard,DAL-WH2,Central,False,3.0,SMB,2,1,86.36999999999999,0.42047612092887393,2025-10,2024-10-29,US,Enterprise,Outbound,At Risk
O506938,C30930,2025-03-02 16:00:00,2025-03-06,2025-03-07,Office Chair,Furniture,1.0,285.95,0.1,257.36,178.32,Marketplace,Standard,DAL-WH2,East,False,4.0,Unknown,1,1,79.04000000000002,0.3071184333229718,2025-03,2024-05-25,FR,Mid Market,Self-Serve,At Risk
O506939,C30889,2025-03-08 07:00:00,2025-03-15,2025-03-17,USB-C Hub,Accessories,3.0,147.2,0.05,139.84,101.23,B2B Sales,Standard,VAN-WH1,West,False,3.0,Enterprise,2,1,38.61,0.2761012585812357,2025-03,2025-07-19,AU,Mid Market,Inbound,Churned
O506940,C30301,2025-03-22 22:00:00,2025-03-29,2025-04-12,"Monitor 27""",Electronics,2.0,658.43,0.0,658.43,508.16,B2B Sales,Same Day,VAN-WH1,West,False,5.0,Unknown,14,1,150.26999999999992,0.22822471637076067,2025-03,2025-10-28,FR,Enterprise,Outbound,Active
O506941,C30138,2025-03-21 11:00:00,2025-03-24,2025-03-25,Printer Ink,Supplies,1.0,40.75,0.15,34.64,20.08,B2B Sales,Standard,DAL-WH2,West,False,3.0,Unknown,1,1,14.560000000000002,0.420323325635104,2025-03,2024-05-13,DE,Enterprise,Partner,At Risk
O506942,C30429,2025-07-26 05:00:00,2025-07-30,2025-08-02,Mouse,Electronics,1.0,39.31,0.25,29.48,19.37,Retail,Standard,DAL-WH2,EU,False,2.0,Consumer,3,1,10.11,0.342944369063772,2025-07,2024-08-10,CA,Enterprise,Partner,Active
O506943,C31591,2025-06-11 12:00:00,2025-06-17,2025-06-20,Printer Ink,Supplies,3.0,149.17,0.2,119.34,83.81,B2B Sales,Standard,DAL-WH2,EU,False,3.0,Enterprise,3,1,35.53,0.29772079772079774,2025-06,2024-07-28,AU,Enterprise,Inbound,Active
O506944,C31086,2025-09-10 17:00:00,2025-10-11,2025-10-12,Keyboard,Electronics,2.0,156.25,0.25,117.19,69.59,Online,Standard,VAN-WH1,Central,False,5.0,SMB,1,1,47.599999999999994,0.40617800153596717,2025-09,2024-04-21,FR,Enterprise,Self-Serve,Churned
O506945,C31216,2025-01-02 22:00:00,2025-01-05,2025-01-09,USB-C Hub,Accessories,1.0,54.06,0.1,48.65,27.59,Online,Express,TOR-WH1,Central,False,4.0,SMB,4,1,21.06,0.43288797533401846,2025-01,2024-04-14,UK,Mid Market,Self-Serve,Active
O506946,C31501,2025-04-21 16:00:00,2025-04-27,2025-04-26,Desk Lamp,Furniture,1.0,52.33,0.25,39.25,28.9,Marketplace,Standard,TOR-WH1,East,False,4.0,SMB,-1,0,10.350000000000001,0.2636942675159236,2025-04,2024-06-20,UK,Mid Market,Self-Serve,Active
O506947,C31301,2025-08-24 13:00:00,2025-08-31,2025-09-04,Mouse,Electronics,1.0,44.48,0.0,44.48,31.57,Retail,Express,DAL-WH2,West,False,4.0,SMB,4,1,12.909999999999997,0.2902428057553956,2025-08,2024-04-19,IN,,Inbound,Churned
O506948,C31550,2025-04-03 09:00:00,2025-04-08,2025-04-08,Notebook Pack,Supplies,1.0,18.82,0.0,18.82,13.34,B2B Sales,Express,DAL-WH2,East,False,4.0,SMB,0,0,5.48,0.2911795961742827,2025-04,2025-06-12,CA,Startup,Self-Serve,Active
O506949,C30742,2025-06-05 06:00:00,2025-06-10,2025-06-11,Mouse,Electronics,1.0,42.08,0.0,42.08,28.33,Online,Express,VAN-WH1,West,False,,Enterprise,1,1,13.75,0.3267585551330799,2025-06,2024-12-14,UK,,Partner,Active
O506950,C30053,2025-05-10 22:00:00,2025-05-17,2025-05-16,Office Chair,Furniture,3.0,796.85,0.15,677.32,453.23,B2B Sales,Same Day,VAN-WH1,West,False,2.0,SMB,-1,0,224.09000000000003,0.330848048189925,2025-05,2024-08-18,US,Small Business,Outbound,Active
O506951,C30935,2025-05-09 01:00:00,2025-05-14,2025-05-14,USB-C Hub,Accessories,2.0,81.66,0.1,73.49,45.87,Online,Standard,BER-WH3,West,False,4.0,SMB,0,0,27.619999999999997,0.3758334467274459,2025-05,2024-09-29,FR,Enterprise,Outbound,Churned
O506952,C30588,2025-08-29 21:00:00,2025-09-04,2025-09-05,Laptop Stand,Accessories,1.0,40.02,0.05,38.02,29.99,Retail,Same Day,VAN-WH1,West,False,4.0,Unknown,1,1,8.030000000000005,0.21120462914255667,2025-08,2024-11-28,AU,Startup,Self-Serve,Active
O506953,C30783,2025-05-16 04:00:00,2025-05-21,2025-05-24,Mouse,Electronics,4.0,178.92,0.2,143.14,82.88,Marketplace,Standard,,West,False,4.0,Enterprise,3,1,60.25999999999999,0.42098644683526615,2025-05,2024-08-11,CA,Startup,Partner,Active
O506954,C31473,2025-08-18 01:00:00,2025-08-22,2025-08-23,USB-C Hub,Accessories,4.0,224.78,0.25,168.59,129.16,Online,Same Day,,EU,False,4.0,SMB,1,1,39.43000000000001,0.23388101310872533,2025-08,2025-05-14,US,Small Business,Inbound,At Risk
O506955,C30297,2025-03-17 11:00:00,2025-03-24,2025-03-28,Webcam,Electronics,3.0,293.28,0.25,219.96,147.68,Retail,Express,TOR-WH1,Central,False,,SMB,4,1,72.28,0.32860520094562645,2025-03,2024-11-18,FR,Enterprise,Outbound,Active
O506956,C31199,2025-09-11 05:00:00,2025-09-17,2025-09-24,Notebook Pack,Supplies,2.0,33.68,0.05,32.0,17.7,Online,Standard,,Central,False,4.0,SMB,7,1,14.3,0.446875,2025-09,2024-04-07,DE,Mid Market,Outbound,Churned
O506957,C31362,2025-02-25 02:00:00,2025-02-27,2025-02-27,Desk Lamp,Furniture,2.0,99.42,0.1,89.48,67.75,B2B Sales,Standard,BER-WH3,East,False,1.0,Enterprise,0,0,21.730000000000004,0.24284756370138583,2025-02,2024-04-24,UK,,Self-Serve,Churned
O506958,C30122,2025-10-18 21:00:00,2025-10-23,2025-10-26,Printer Ink,Supplies,1.0,41.7,0.2,33.36,25.58,Retail,Standard,,West,False,,SMB,3,1,7.780000000000001,0.23321342925659477,2025-10,2025-03-10,CA,Small Business,Outbound,Active
O506959,C31218,2025-05-16 14:00:00,2025-05-22,2025-05-21,Desk Lamp,Furniture,4.0,218.87,0.05,207.93,153.17,Online,Express,TOR-WH1,West,False,2.0,SMB,-1,0,54.76000000000002,0.2633578608185448,2025-05,2024-02-13,US,Small Business,Outbound,Active
O506960,C30343,2025-02-11 10:00:00,2025-11-06,2025-11-06,Mouse,Electronics,1.0,42.58,0.2,34.06,19.27,Marketplace,Standard,,Central,False,4.0,SMB,0,0,14.790000000000003,0.4342337052260717,2025-02,2025-04-26,FR,Enterprise,Outbound,Active
O506961,C31453,2025-05-20 21:00:00,2025-05-22,2025-05-21,Keyboard,Electronics,1.0,90.75,0.25,68.06,38.92,Online,Express,BER-WH3,Central,False,4.0,Consumer,-1,0,29.14,0.4281516309138995,2025-05,2025-02-08,AU,Small Business,Partner,At Risk
O506962,C30367,2025-10-02 19:00:00,2025-10-04,2025-10-05,USB-C Hub,Accessories,6.0,306.49,0.0,306.49,172.96,Online,Same Day,DAL-WH2,Central,False,2.0,Consumer,1,1,133.53,0.4356748996704623,2025-10,2025-04-20,DE,Startup,Partner,Active
O506963,C30812,2025-05-27 01:00:00,2025-06-01,2025-05-31,Printer Ink,Supplies,1.0,39.25,0.05,37.29,21.92,Retail,Express,VAN-WH1,EU,False,3.0,SMB,-1,0,15.369999999999997,0.4121748458031643,2025-05,2024-03-31,DE,Startup,Self-Serve,At Risk
O506964,C31259,2025-10-28 08:00:00,2025-11-01,2025-10-31,Office Chair,Furniture,2.0,463.02,0.15,393.57,247.83,B2B Sales,Standard,VAN-WH1,West,False,3.0,SMB,-1,0,145.73999999999998,0.37030261452854635,2025-10,2024-05-29,CA,,Self-Serve,At Risk
O506965,C31312,2025-06-12 03:00:00,2025-06-18,2025-06-20,Mouse,Electronics,1.0,44.24,0.2,35.39,27.23,B2B Sales,Same Day,DAL-WH2,Central,False,2.0,SMB,2,1,8.16,0.2305736083639446,2025-06,2024-03-17,CA,Small Business,Inbound,At Risk
O506966,C30763,2025-04-18 20:00:00,2025-04-22,2025-04-24,"Monitor 27""",Electronics,4.0,995.34,0.05,945.57,670.45,Online,Standard,VAN-WH1,East,False,4.0,SMB,2,1,275.12,0.2909567773935298,2025-04,2024-02-16,AU,Small Business,Outbound,Active
O506967,C30021,2025-08-18 21:00:00,2025-08-23,2025-08-25,Keyboard,Electronics,3.0,229.68,0.25,172.26,113.51,Retail,Standard,BER-WH3,EU,False,3.0,SMB,2,1,58.749999999999986,0.3410542203645651,2025-08,2025-05-30,UK,Enterprise,Self-Serve,Active
O506968,C31579,2025-02-28 08:00:00,2025-03-04,2025-03-06,Notebook Pack,Supplies,5.0,81.82,0.25,61.36,35.93,Online,Standard,BER-WH3,East,False,3.0,Enterprise,2,1,25.43,0.4144393741851369,2025-02,2025-08-08,UK,Startup,Self-Serve,Active
O506969,C30273,2025-04-30 22:00:00,2025-05-03,2025-05-03,Mouse,Electronics,4.0,159.29,0.0,159.29,96.51,Online,Standard,TOR-WH1,East,False,5.0,Enterprise,0,0,62.77999999999999,0.3941239249168183,2025-04,2024-01-09,US,Enterprise,Self-Serve,At Risk
O506970,C30243,2025-12-15 15:00:00,2025-12-19,2025-12-20,Laptop Stand,Accessories,3.0,122.82,0.2,98.26,70.18,Marketplace,Same Day,,West,True,3.0,Enterprise,1,1,28.08,0.28577244046407485,2025-12,2024-09-01,FR,Small Business,Self-Serve,Churned
O506971,C30979,2025-09-19 03:00:00,2025-09-25,2025-09-29,Mouse,Electronics,2.0,77.59,0.1,69.83,54.42,Online,Same Day,TOR-WH1,West,False,3.0,SMB,4,1,15.409999999999997,0.2206787913504224,2025-09,2024-11-26,CA,Startup,Inbound,At Risk
O506972,C31793,2025-08-09 16:00:00,2025-08-12,2025-08-14,Desk Lamp,Furniture,1.0,64.63,0.15,54.94,37.64,Online,Express,VAN-WH1,West,False,4.0,Consumer,2,1,17.299999999999997,0.3148889697852202,2025-08,2025-01-06,,Startup,Partner,Active
O506973,C31569,2025-07-26 07:00:00,2025-08-01,2025-08-05,Keyboard,Electronics,2.0,193.05,0.2,154.44,94.31,Retail,Express,,Central,False,3.0,SMB,4,1,60.129999999999995,0.3893421393421393,2025-07,2025-05-13,FR,Enterprise,Self-Serve,Churned
O506974,C31332,2025-02-15 13:00:00,2025-02-18,2025-02-17,Office Chair,Furniture,1.0,225.01,0.1,202.51,152.7,Retail,Standard,VAN-WH1,Central,False,3.0,Consumer,-1,0,49.81,0.24596316231297222,2025-02,2025-04-25,UK,Startup,Self-Serve,Active
O506975,C30259,2025-03-31 19:00:00,2025-04-06,2025-04-08,Webcam,Electronics,1.0,117.21,0.0,117.21,89.24,Marketplace,Standard,,West,False,3.0,Consumer,2,1,27.97,0.23863151608224553,2025-03,2024-05-19,CA,,Self-Serve,Active
